"VAD2-29_O_L_6";"VAD2-14_O_L_6";"VAD2-15_O_L_6";"VAD2-44_O_L_6";"VAD2-45_O_L_24";"VAD2-26_O_L_24";"VAD2-28_O_L_24";"VAD2-25_O_L_24";"VAD2-22_O_L_72";"VAD2-17_O_L_72";"VAD2-48_O_L_72";"VAD2-33_O_L_72";"VAD2-47_O_L_144";"VAD2-18_O_L_144";"VAD2-35_O_L_144";"VAD2-23_O_L_144";"MDV1-50_O_L_6";"MDV1-15_O_L_6";"MDV1-23_O_L_6";"MDV1-13_O_L_6";"MDV1-44_O_L_24";"MDV1-16_O_L_24";"MDV1-41_O_L_24";"MDV1-33_O_L_24";"MDV1-31_O_L_72";"MDV1-46_O_L_72";"MDV1-18_O_L_72";"MDV1-49_O_L_72";"MDV1-24_O_L_144";"MDV1-9_O_L_144";"MDV1-12_O_L_144";"MDV1-45_O_L_144";"MDV2.3-21_O_L_6";"MDV2.3-18_O_L_6";"MDV2.3-33_O_L_6";"MDV2.3-49_O_L_6";"MDV2.3-17_O_L_24";"MDV2.3-45_O_L_24";"MDV2.3-13_O_L_24";"MDV2.3-30_O_L_24";"MDV2.3-44_O_L_72";"MDV2.3-28_O_L_72";"MDV2.3-32_O_L_72";"MDV2.3-15_O_L_72";"MDV2.3-26_O_L_144";"MDV2.3-19_O_L_144";"MDV2.3-50_O_L_144";"MDV2.3-46_O_L_144"
"gene_6919";0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;2;0
"gene_6920";1;0;3;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1;1;1;3;0;0;1;0;2;0;0;0;0;0;0;0;3;0;0;2;0;3;0;0;0;0;0;1;1
"gene_6921";1;0;0;0;2;0;1;3;3;0;0;2;0;0;0;0;0;3;0;0;1;2;1;0;0;0;1;0;0;0;0;0;1;0;1;6;0;0;6;1;0;0;0;1;0;0;3;1
"gene_6922";2;0;3;3;4;0;0;2;1;1;0;1;0;2;0;1;1;0;0;2;2;3;3;0;1;1;0;0;5;1;0;0;0;1;1;3;0;0;2;1;2;1;0;2;3;2;1;1
"gene_6923";0;2;0;1;0;0;0;4;1;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;0;1;0;0;0;4
"gene_6924";0;2;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"gene_6925";3;16;12;55;33;0;1;23;13;5;10;4;13;10;4;1;16;7;1;12;22;22;10;8;1;6;8;9;3;23;0;14;2;6;18;21;4;1;21;3;10;3;0;13;21;5;28;6
"gene_6926";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6927";0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
"gene_6928";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;2
"gene_6929";0;0;1;2;0;1;0;1;0;0;1;0;1;0;0;0;0;2;1;1;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6930";3;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6931";0;0;0;0;3;0;0;2;0;0;0;0;1;1;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;4;0;0;0;0
"gene_6932";1;4;0;0;7;1;1;2;1;1;5;2;1;0;1;4;1;0;0;1;0;2;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;1;0;0;0;0;1;0;1;4;3
"gene_6933";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0
"gene_6934";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
"gene_6935";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"gene_6936";0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
"gene_6937";0;0;0;4;2;0;0;2;2;0;6;4;4;1;0;2;0;1;0;0;4;4;2;5;0;2;1;3;2;3;0;0;0;0;0;4;0;1;1;4;1;0;2;9;3;3;0;5
"gene_6938";0;0;0;0;2;0;0;3;2;1;2;3;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;2;0;0;0;0;0;4;0;0;0;4;0;1;0;1;3;0;0;1
"gene_6939";0;3;0;1;2;0;1;0;0;0;3;0;2;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;1;1
"gene_6940";1;1;0;0;0;0;0;1;0;0;3;5;1;1;0;0;1;0;1;0;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"gene_6941";1;0;1;4;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0
"gene_6942";0;0;0;2;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
"gene_6943";0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"gene_6944";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"gene_6945";0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6946";0;2;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6947";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"gene_6948";1;0;0;0;1;0;0;4;0;0;1;0;0;0;0;2;0;0;1;0;1;3;0;1;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;2;4;1;5;0
"gene_6949";1;0;0;3;1;0;0;0;0;0;1;2;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;1;0;0;0;0;4;0;0;0;1
"gene_6950";0;1;0;1;1;0;2;11;1;1;2;1;8;0;1;0;1;0;0;1;1;3;1;0;2;2;0;2;0;3;1;2;0;0;1;15;0;0;1;1;1;0;1;12;1;0;6;0
"gene_6951";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6952";0;0;9;0;1;0;0;1;3;0;0;1;3;0;0;0;5;0;0;0;0;3;3;0;0;1;0;3;0;1;1;1;1;0;1;0;0;1;3;1;4;2;0;1;2;1;3;0
"gene_6953";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6954";0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;2;0;0;1;3;0;0;2;0
"gene_6955";0;0;0;0;0;0;0;6;1;1;0;0;3;0;0;0;1;0;0;0;0;1;0;1;0;0;0;3;0;3;0;0;2;0;0;3;0;1;0;0;2;0;0;3;0;2;0;1
"gene_6956";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6957";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6958";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6959";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6960";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"gene_6961";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6962";0;0;0;3;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1
"gene_6963";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"gene_6964";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0
"gene_6965";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"gene_6966";0;0;2;0;0;1;1;2;0;0;0;0;1;0;0;0;0;3;0;1;1;0;0;1;0;0;0;0;0;4;1;0;0;0;1;1;0;0;0;0;1;0;1;2;2;0;0;0
"gene_6967";2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6968";0;0;1;0;3;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;2;0;0;2;1;2;1;2
"gene_6969";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"gene_6970";4;3;1;0;10;1;2;17;0;4;0;1;0;1;0;2;0;1;0;3;4;15;10;2;1;1;1;0;1;12;0;0;0;0;1;7;2;1;9;1;8;0;1;2;13;3;0;1
"gene_6971";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6972";2;0;1;1;29;1;0;7;9;9;4;1;76;14;3;1;15;1;0;1;9;7;5;5;2;1;0;25;7;44;2;22;1;0;1;3;0;6;9;1;46;1;4;8;34;4;47;28
"gene_6973";0;1;0;1;1;0;0;3;6;2;0;4;0;0;0;0;0;0;0;1;0;1;1;0;0;2;0;1;0;4;1;1;0;0;0;2;0;0;0;1;3;1;0;1;1;1;3;0
"gene_6974";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6975";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6976";0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;2;0;0;0;1;0;0;0;2;0;0;1;0;1;0;0;1;0;0;0;0
"gene_6977";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6978";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"gene_6979";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"gene_6980";1;13;1;0;4;0;4;13;0;5;11;8;4;1;3;2;3;2;0;1;10;17;3;0;0;0;0;6;2;9;1;8;6;0;11;4;0;1;0;9;5;5;0;50;10;1;5;9
"gene_6981";0;0;1;1;1;0;0;5;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7
"gene_6982";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6983";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6984";0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"gene_6985";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6986";4;1;2;2;10;1;2;1;1;4;13;0;4;6;3;7;3;2;0;1;1;6;3;3;4;1;3;4;2;9;1;9;1;1;1;20;0;4;2;3;1;0;1;13;0;0;9;0
"gene_6987";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0
"gene_6988";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6989";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6990";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"gene_6991";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"gene_6992";1;12;15;11;50;3;19;22;4;8;5;2;4;7;2;10;0;1;4;4;21;34;4;10;5;1;0;15;6;7;0;4;3;2;0;27;2;3;4;7;20;1;4;16;4;12;5;14
"gene_6993";0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1
"gene_6994";0;0;0;0;4;0;0;2;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;5;0;0;0;2;1;0;0;0;1;0;3;0;0;0;0;1;0;0;3;0;0;0;1
"gene_6995";0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;2;0
"gene_6996";0;0;0;0;5;0;0;3;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;4
"gene_6997";0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0
"gene_6998";0;1;2;0;19;5;10;69;27;53;12;14;51;41;25;5;2;0;0;0;29;87;16;38;17;54;7;21;20;35;12;11;1;0;1;6;13;11;29;3;113;13;3;48;37;8;41;33
"gene_6999";0;1;1;1;3;0;0;2;4;3;0;0;2;0;0;0;0;2;0;1;4;2;1;0;0;0;0;0;0;1;0;1;2;0;1;9;0;0;0;0;1;0;0;13;1;0;0;1
"gene_7000";1;5;1;0;3;1;1;3;1;1;1;0;0;1;0;1;5;0;0;0;2;5;3;0;0;1;0;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;0
"gene_7001";0;0;4;0;3;0;0;2;0;1;0;0;4;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;1;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0
"gene_7002";0;0;0;0;1;0;0;0;0;3;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;0;2;0;2;1;0;0
"gene_7003";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7004";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"gene_7005";0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;3;0;0;0;0;0;5;0;0;0;1;0;0;0;0
"gene_7006";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1
"gene_7007";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7008";0;0;2;0;5;0;3;26;0;4;5;0;1;1;0;0;0;0;0;0;2;3;14;2;0;0;3;2;0;3;1;2;0;0;0;0;2;0;9;0;13;1;1;14;2;2;0;7
"gene_7009";0;2;5;1;13;1;5;39;4;5;3;0;14;6;2;2;0;0;0;0;14;16;7;5;8;2;8;2;1;13;3;6;0;0;0;1;11;0;6;23;42;3;6;7;7;3;17;18
"gene_7010";0;0;0;0;18;2;2;6;2;2;3;2;10;4;1;1;0;0;0;0;5;6;4;2;4;3;1;15;3;12;3;2;2;0;2;3;2;4;16;12;46;4;3;1;5;2;9;6
"gene_7011";0;3;2;0;5;1;4;18;5;1;1;0;2;0;0;0;0;0;1;0;4;2;2;1;0;0;1;0;2;1;1;4;0;0;1;0;0;2;6;3;8;0;4;4;1;0;1;2
"gene_7012";0;0;1;1;11;3;10;17;7;11;3;1;8;7;2;2;0;0;0;0;2;14;4;5;11;4;6;8;2;5;5;0;1;0;3;0;6;1;13;19;32;3;8;3;2;11;12;19
"gene_7013";0;2;5;2;6;0;1;15;2;3;7;1;2;9;0;0;0;0;0;2;10;6;4;5;2;1;1;2;0;0;0;2;0;0;1;0;1;0;1;12;9;1;1;1;4;6;1;3
"gene_7014";0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;1
"gene_7015";0;0;1;0;0;0;2;2;0;1;4;0;2;1;1;0;0;0;0;0;0;3;0;2;0;1;2;0;0;3;0;1;0;0;0;0;0;0;1;0;3;1;0;1;3;3;1;1
"gene_7016";0;0;0;1;0;0;0;6;0;0;0;2;2;1;3;0;0;0;0;1;0;4;0;1;0;0;2;3;1;3;0;0;0;0;2;0;0;0;3;5;0;0;0;3;1;2;6;0
"gene_7017";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7018";2;1;1;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;7;1;2;0;1;0;1;0;1;2;0;0;1;0;0;13;0;0;0;3;1;2;1;12;0;0;0;1
"gene_7019";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"gene_7020";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7021";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7022";0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;2;0;0;0;0
"gene_7023";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7024";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"gene_7025";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"gene_7026";0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;2;0;0;0;0
"gene_7027";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"gene_7028";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7029";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7030";0;0;5;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;0;1;2
"gene_7031";0;0;1;4;4;1;0;1;1;1;2;0;2;0;1;0;0;1;0;0;0;4;2;1;0;1;0;2;1;1;0;2;0;0;1;1;0;0;0;0;4;1;1;3;0;0;0;0
"gene_7032";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7033";0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"gene_7034";0;0;1;2;1;0;0;0;0;2;1;2;1;0;1;0;0;0;0;1;0;1;0;0;0;2;0;2;2;1;0;2;1;0;0;1;0;0;0;4;0;0;0;1;0;1;0;0
"gene_7035";0;2;0;1;6;0;1;9;1;3;1;5;3;0;0;2;0;0;0;0;7;0;1;0;2;1;0;9;1;2;0;0;0;0;0;1;1;0;0;1;2;0;0;0;2;3;1;0
"gene_7036";0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"gene_7037";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"gene_7038";0;1;1;0;2;0;0;0;0;0;1;1;1;0;2;0;1;0;0;3;3;0;0;0;0;0;0;2;0;4;0;0;0;0;0;2;0;0;1;0;1;2;0;0;1;0;0;0
"gene_7039";0;3;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;2;0;0;1;0;0;0;0
"gene_7040";0;1;1;2;2;0;0;4;5;1;4;5;1;1;3;0;0;0;0;0;1;3;3;1;5;0;9;2;2;4;4;5;2;0;0;0;1;2;0;0;0;8;0;2;0;1;5;6
"gene_7041";0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;2;0;0;2;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;0;1;0;0;0;0
"gene_7042";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gene_7043";0;2;1;1;2;0;0;2;1;4;0;0;7;1;0;1;0;0;1;1;2;4;7;3;1;0;0;0;0;0;1;0;2;0;0;4;0;1;4;7;0;0;0;1;0;0;3;0
"gene_7044";0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;0;0;2;1;1;0;0;6;0;0;1;0
"gene_7045";0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;10;0;0;0;0
"gene_7046";2;3;1;2;0;0;0;3;1;1;0;0;0;0;1;0;1;2;0;0;1;4;0;1;0;1;0;0;0;0;0;3;0;0;0;1;0;0;9;0;5;0;1;1;0;0;6;0
"gene_7047";3;0;2;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
